log_id,user_id,session_start,session_end,duration_sec,upload_bytes,download_bytes,src_ip,dest_domain,dest_ip,protocol,category,is_abnormal
190,1,2024-11-27 10:35:20,2024-11-27 12:06:20,5460,267239,1068960,10.214.57.107,wiley.com,168.152.142.113,HTTPS,学习,0
191,1,2024-11-27 19:09:36,2024-11-27 19:30:36,1260,68208,477461,10.54.51.202,coursera.org,144.36.70.30,HTTPS,学习,0
192,1,2024-11-27 10:55:34,2024-11-27 11:43:34,2880,141662,1699948,10.196.248.147,weixin.qq.com,77.135.199.104,HTTPS,社交,0
193,1,2024-11-27 10:30:02,2024-11-27 11:28:02,3480,56367,450939,10.205.19.102,ieee.org,182.106.223.70,HTTPS,学习,0
194,1,2024-12-08 22:44:15,2024-12-08 23:31:15,2820,117394,1408740,10.190.10.87,netflix.com,137.119.178.204,HTTPS,休闲,0
195,1,2024-12-08 06:19:17,2024-12-08 07:01:17,2520,149745,1048218,10.116.68.77,cnki.net,8.104.227.154,HTTPS,学习,0
196,1,2024-12-08 22:49:52,2024-12-08 23:01:52,720,33512,569716,10.45.96.114,iqiyi.com,155.59.198.154,HTTPS,休闲,0
197,1,2024-12-20 11:58:52,2024-12-20 12:09:52,660,26825,402383,10.28.81.17,qq.com,210.200.150.95,HTTPS,社交,0
198,1,2024-12-20 14:45:32,2024-12-20 16:59:32,8040,592167,2368669,10.88.98.225,weixin.qq.com,14.50.250.55,HTTPS,社交,0
199,1,2024-12-20 23:53:03,2024-12-21 00:14:03,1260,25299,126498,10.184.101.71,coursera.org,120.162.161.236,HTTPS,学习,0
200,1,2024-09-05 16:52:29,2024-09-05 17:37:29,2700,108373,758611,10.15.123.96,cnki.net,6.82.34.122,HTTPS,学习,0
201,1,2024-09-05 10:38:28,2024-09-05 11:15:28,2220,51476,978045,10.179.176.42,douban.com,13.128.33.69,HTTPS,社交,0
202,1,2024-09-05 16:47:53,2024-09-05 17:15:53,1680,20597,329565,10.25.83.219,wikipedia.org,50.192.181.156,HTTPS,其他,0
203,1,2024-09-05 11:49:13,2024-09-05 12:27:13,2280,50417,504180,10.137.209.132,ieee.org,3.52.80.69,HTTPS,学习,0
204,1,2024-09-05 17:55:49,2024-09-05 18:10:49,900,10130,81045,10.88.4.58,icourse163.org,62.9.68.191,HTTPS,学习,0
205,1,2024-12-15 22:38:51,2024-12-15 23:18:51,2400,57315,687792,10.216.192.219,cnki.net,188.65.115.25,HTTPS,学习,0
206,1,2024-12-15 18:29:16,2024-12-15 19:41:16,4320,90722,1451560,10.52.3.131,weixin.qq.com,143.114.199.33,HTTPS,社交,0
207,1,2024-12-15 22:35:41,2024-12-15 22:42:41,420,41583,291086,10.246.32.87,netflix.com,177.153.149.245,HTTPS,休闲,0
208,1,2024-10-13 20:40:20,2024-10-13 20:51:20,660,35672,463742,10.96.76.133,netflix.com,177.91.38.70,HTTPS,休闲,0
209,1,2024-12-26 11:57:03,2024-12-26 13:33:03,5760,812995,6503965,10.13.254.76,youtube.com,164.14.11.192,HTTPS,休闲,0
210,1,2024-12-26 17:58:26,2024-12-26 18:14:26,960,43489,217450,10.97.175.186,cnki.net,198.57.245.0,HTTPS,学习,0
211,1,2024-12-14 11:43:34,2024-12-14 12:03:34,1200,36077,541161,10.153.87.216,coursera.org,142.125.186.125,HTTPS,学习,0
212,1,2024-12-14 17:11:18,2024-12-14 17:47:18,2160,90419,1085029,10.93.171.168,tencent.com,42.54.217.107,HTTPS,休闲,0
213,1,2024-12-14 20:14:22,2024-12-14 20:46:22,1920,127975,1663677,10.215.169.96,bilibili.com,12.193.73.250,HTTPS,休闲,0
214,1,2024-12-14 14:37:18,2024-12-14 16:53:18,8160,312124,5930372,10.27.36.121,weixin.qq.com,110.49.130.226,HTTPS,社交,0
215,1,2024-09-30 13:32:07,2024-09-30 13:43:07,660,19347,328907,10.27.77.36,qq.com,156.17.16.67,HTTPS,社交,0
216,1,2024-09-30 22:21:26,2024-09-30 22:48:26,1620,157355,2832393,10.73.161.221,youtube.com,222.118.7.43,HTTPS,休闲,0
217,1,2024-09-30 21:49:05,2024-09-30 23:21:05,5520,287941,2591470,10.160.29.2,qq.com,193.120.60.93,HTTPS,社交,0
218,1,2024-09-30 10:17:13,2024-09-30 11:34:13,4620,160213,1441918,10.250.45.34,sohu.com,203.189.252.157,HTTPS,新闻,0
219,1,2024-11-29 22:27:40,2024-11-29 23:08:40,2460,62781,1192848,10.196.2.10,zhihu.com,44.3.106.61,HTTPS,社交,0
220,1,2024-11-29 03:12:46,2024-11-29 03:23:46,660,30944,433220,10.97.9.174,dangdang.com,27.26.172.98,HTTPS,购物,0
221,1,2024-11-29 11:40:46,2024-11-29 12:12:46,1920,36324,544867,10.159.66.27,weibo.com,41.10.148.24,HTTPS,社交,0
222,1,2024-11-29 21:32:37,2024-11-29 22:29:37,3420,182477,912387,10.152.148.117,sohu.com,40.25.34.80,HTTPS,新闻,0
223,1,2024-10-09 10:38:33,2024-10-09 10:52:33,840,41900,335205,10.175.250.92,zhihu.com,142.94.29.125,HTTPS,社交,0
224,1,2024-10-09 06:10:58,2024-10-09 07:42:58,5520,144797,1592778,10.67.108.188,qq.com,133.81.188.60,HTTPS,社交,0
225,1,2024-12-23 22:37:32,2024-12-23 22:48:32,660,24239,121200,10.192.130.198,weibo.com,44.83.166.170,HTTPS,社交,0
226,1,2024-12-23 22:39:03,2024-12-23 23:31:03,3120,89908,359634,10.24.59.107,ieee.org,101.37.246.38,HTTPS,学习,0
227,1,2024-12-23 22:24:07,2024-12-23 23:22:07,3480,110602,884819,10.105.4.78,wiley.com,54.112.204.165,HTTPS,学习,0
228,1,2024-10-03 22:42:06,2024-10-03 23:16:06,2040,116555,932448,10.214.53.131,douban.com,159.188.97.154,HTTPS,社交,0
229,1,2024-10-03 20:07:18,2024-10-03 20:15:18,480,8255,156859,10.101.102.200,docker.com,203.233.250.57,HTTPS,其他,0
230,1,2024-10-03 10:53:33,2024-10-03 11:01:33,480,8278,140738,10.151.82.11,weixin.qq.com,118.13.158.220,HTTPS,社交,0
231,1,2024-10-03 13:31:58,2024-10-03 13:45:58,840,10280,195326,10.169.120.1,ieee.org,139.16.39.231,HTTPS,学习,0
232,1,2024-10-03 04:42:05,2024-10-03 04:56:05,840,8748,166220,10.76.46.200,icourse163.org,187.160.133.243,HTTPS,学习,0
233,1,2024-09-21 20:57:16,2024-09-21 21:26:16,1740,45657,593545,10.135.237.13,taobao.com,8.195.136.19,HTTPS,购物,0
234,1,2024-09-21 23:52:11,2024-09-22 00:09:11,1020,17429,261443,10.160.218.190,taobao.com,14.112.246.151,HTTPS,购物,0
235,1,2024-09-21 18:06:54,2024-09-21 19:30:54,5040,172452,1379616,10.87.168.92,bilibili.com,150.62.143.56,HTTPS,休闲,0
236,1,2024-09-21 10:39:17,2024-09-21 12:40:17,7260,110160,1542246,10.93.58.103,douban.com,222.159.5.82,HTTPS,社交,0
237,1,2024-10-10 20:29:17,2024-10-10 20:51:17,1320,23245,441673,10.215.85.29,wiley.com,90.83.102.30,HTTPS,学习,0
238,1,2024-12-16 08:44:46,2024-12-16 09:12:46,1680,53996,485966,10.53.213.234,qq.com,199.72.30.94,HTTPS,社交,0
239,1,2024-12-16 10:30:51,2024-12-16 11:08:51,2280,179404,1614636,10.194.183.157,ifeng.com,71.151.85.226,HTTPS,新闻,0
240,1,2024-12-16 17:55:43,2024-12-16 18:04:43,540,7729,146865,10.57.210.113,weibo.com,59.84.87.230,HTTPS,社交,0
241,1,2024-12-16 22:04:16,2024-12-16 22:24:16,1200,13321,146535,10.173.48.111,icourse163.org,33.94.13.110,HTTPS,学习,0
242,1,2024-12-16 23:30:22,2024-12-16 23:54:22,1440,86880,434403,10.5.80.130,sina.com.cn,208.203.206.249,HTTPS,新闻,0
243,1,2024-12-16 21:54:31,2024-12-16 22:50:31,3360,34383,653284,10.164.123.85,sohu.com,84.173.207.46,HTTPS,新闻,0
244,1,2024-09-11 10:03:32,2024-09-11 12:48:32,9900,483070,7729129,10.206.120.21,netflix.com,86.254.10.185,HTTPS,休闲,0
245,1,2024-12-05 19:28:51,2024-12-05 19:30:51,120,2229,42369,10.228.161.31,wiley.com,67.168.215.244,HTTPS,学习,0
246,1,2024-12-05 21:47:41,2024-12-05 22:03:41,960,6646,112997,10.18.0.212,douban.com,39.152.172.8,HTTPS,社交,0
247,1,2024-10-25 20:50:38,2024-10-25 21:59:38,4140,223233,2232334,10.233.174.94,baidu.com,115.209.117.184,HTTPS,新闻,0
248,1,2024-10-25 19:52:14,2024-10-25 20:38:14,2760,68630,1303979,10.186.231.30,baidu.com,14.137.58.221,HTTPS,新闻,0
249,1,2024-10-25 19:48:42,2024-10-25 21:02:42,4440,59023,885358,10.149.191.180,baidu.com,190.8.52.145,HTTPS,新闻,0
250,1,2024-11-17 07:02:57,2024-11-17 08:54:57,6720,119432,2030353,10.54.130.157,taobao.com,153.253.159.67,HTTPS,购物,0
251,1,2024-11-17 20:12:07,2024-11-17 20:56:07,2640,218806,2188061,10.173.55.194,youtube.com,13.49.128.113,HTTPS,休闲,0
252,1,2024-11-17 16:02:59,2024-11-17 16:26:59,1440,35919,646542,10.234.68.247,amazon.cn,87.55.143.190,HTTPS,购物,0
253,1,2024-11-17 11:00:33,2024-11-17 11:38:33,2280,16542,281226,10.247.90.178,wiley.com,165.170.25.88,HTTPS,学习,0
254,1,2024-09-20 20:11:46,2024-09-20 20:45:46,2040,13461,188464,10.196.214.251,ieee.org,167.245.135.230,HTTPS,学习,0
255,1,2024-09-20 23:58:44,2024-09-21 01:25:44,5220,250414,3505802,10.150.231.207,tencent.com,22.167.38.190,HTTPS,休闲,0
256,1,2024-09-20 07:08:26,2024-09-20 07:18:26,600,20972,293613,10.111.102.54,jd.com,173.33.241.216,HTTPS,购物,0
257,1,2024-09-20 19:45:18,2024-09-20 20:13:18,1680,122709,981678,10.91.165.182,dangdang.com,19.239.158.103,HTTPS,购物,0
258,1,2024-10-08 12:48:22,2024-10-08 13:11:22,1380,50916,865589,10.146.216.207,weibo.com,164.143.133.192,HTTPS,社交,0
259,1,2024-09-22 23:33:06,2024-09-23 00:17:06,2640,77433,387170,10.28.102.69,taobao.com,165.67.14.50,HTTPS,购物,0
260,1,2024-10-05 23:18:43,2024-10-05 23:39:43,1260,137227,686137,10.151.104.193,youtube.com,95.125.185.178,HTTPS,休闲,0
261,1,2024-10-05 15:02:22,2024-10-05 15:49:22,2820,213743,2351176,10.199.121.131,tencent.com,156.99.216.175,HTTPS,休闲,0
262,1,2024-10-05 10:44:42,2024-10-05 11:06:42,1320,23008,368142,10.213.160.248,weixin.qq.com,134.50.176.101,HTTPS,社交,0
263,1,2024-10-05 19:03:00,2024-10-05 19:14:00,660,5568,100232,10.115.188.194,ieee.org,139.62.221.237,HTTPS,学习,0
264,1,2024-10-02 13:34:47,2024-10-02 14:40:47,3960,155823,1558239,10.150.229.46,zhihu.com,17.11.180.192,HTTPS,社交,0
265,1,2024-10-02 23:11:11,2024-10-03 00:18:11,4020,150218,751090,10.219.142.143,icourse163.org,185.56.147.48,HTTPS,学习,0
266,1,2024-10-02 09:08:10,2024-10-02 09:36:10,1680,179999,719999,10.169.238.182,cnki.net,68.117.55.180,HTTPS,学习,0
267,1,2024-10-02 18:02:09,2024-10-02 19:12:09,4200,86872,1129348,10.251.183.19,coursera.org,61.5.146.150,HTTPS,学习,0
268,1,2024-11-30 20:33:14,2024-11-30 20:58:14,1500,51824,466420,10.212.206.24,pinduoduo.com,41.219.49.66,HTTPS,购物,0
269,1,2024-11-30 07:14:56,2024-11-30 08:43:56,5340,147725,2068163,10.184.150.56,weixin.qq.com,215.199.82.99,HTTPS,社交,0
270,1,2024-11-30 07:33:30,2024-11-30 08:22:30,2940,1034797,4139189,10.58.177.115,tencent.com,162.12.24.74,HTTPS,休闲,0
271,1,2024-11-30 19:57:41,2024-11-30 20:08:41,660,14378,201305,10.195.58.99,coursera.org,159.118.14.136,HTTPS,学习,0
272,1,2024-11-30 06:34:46,2024-11-30 06:59:46,1500,58600,879005,10.228.249.12,netflix.com,154.123.219.44,HTTPS,休闲,0
273,1,2024-10-19 01:57:41,2024-10-19 02:25:41,1680,156853,941119,10.49.85.249,netflix.com,20.204.207.15,HTTPS,休闲,0
274,1,2024-10-19 18:34:00,2024-10-19 18:53:00,1140,41408,414087,10.217.53.53,tencent.com,88.236.189.177,HTTPS,休闲,0
275,1,2024-10-19 19:53:44,2024-10-19 20:37:44,2640,499895,2999376,10.78.12.118,tencent.com,12.198.64.220,HTTPS,休闲,0
276,1,2024-12-19 08:02:05,2024-12-19 08:50:05,2880,32581,390982,10.36.116.234,wikipedia.org,191.17.220.132,HTTPS,其他,0
277,1,2024-12-19 18:26:24,2024-12-19 19:16:24,3000,224154,3810633,10.161.8.100,netflix.com,143.179.166.161,HTTPS,休闲,0
278,1,2025-01-05 03:34:00,2025-01-05 05:51:00,8220,793869,3969349,10.37.183.238,bilibili.com,32.164.178.175,HTTPS,休闲,0
279,1,2025-01-05 13:06:18,2025-01-05 13:44:18,2280,45773,595061,10.224.195.102,ieee.org,195.5.31.94,HTTPS,学习,0
280,1,2024-09-08 18:30:10,2024-09-08 18:44:10,840,13231,211712,10.151.73.77,icourse163.org,214.140.159.140,HTTPS,学习,0
281,1,2024-09-08 03:00:35,2024-09-08 05:21:35,8460,656258,3281291,10.2.201.138,weixin.qq.com,84.230.214.228,HTTPS,社交,0
282,1,2024-09-08 19:05:19,2024-09-08 19:49:19,2640,72141,1082129,10.108.211.232,dangdang.com,138.132.102.185,HTTPS,购物,0
283,1,2024-09-27 16:09:10,2024-09-27 16:37:10,1680,33373,400485,10.99.58.47,ifeng.com,198.182.15.148,HTTPS,新闻,0
284,1,2024-09-27 16:54:03,2024-09-27 18:28:03,5640,518010,3108065,10.148.34.65,zhihu.com,185.68.161.10,HTTPS,社交,0
285,1,2024-09-27 06:12:46,2024-09-27 06:26:46,840,38381,537347,10.182.65.172,weibo.com,196.110.167.76,HTTPS,社交,0
286,1,2024-10-11 23:06:18,2024-10-11 23:27:18,1260,26453,370351,10.248.230.85,stackoverflow.com,165.171.126.155,HTTPS,其他,0
287,1,2024-10-11 09:42:19,2024-10-11 10:04:19,1320,40340,605113,10.161.219.44,zhihu.com,107.8.135.196,HTTPS,社交,0
288,1,2024-10-11 10:20:15,2024-10-11 10:59:15,2340,33408,567939,10.141.184.35,icourse163.org,80.236.138.233,HTTPS,学习,0
289,1,2024-10-11 22:56:30,2024-10-12 00:05:30,4140,359026,4667350,10.249.55.45,netflix.com,159.217.186.109,HTTPS,休闲,0
290,1,2024-10-11 12:05:53,2024-10-11 13:11:53,3960,494789,3958317,10.100.134.188,tencent.com,31.172.41.84,HTTPS,休闲,0
291,1,2024-10-30 17:46:04,2024-10-30 19:53:04,7620,374344,1497380,10.207.108.233,baidu.com,176.226.92.96,HTTPS,新闻,0
292,1,2024-10-30 22:35:16,2024-10-30 22:57:16,1320,118127,2244431,10.76.187.101,bilibili.com,64.131.101.184,HTTPS,休闲,0
293,1,2024-11-22 18:57:49,2024-11-22 19:17:49,1200,71994,935929,10.68.237.129,qq.com,208.110.241.244,HTTPS,社交,0
294,1,2024-11-22 22:05:25,2024-11-22 22:50:25,2700,112821,1241039,10.84.71.115,zhihu.com,86.162.16.155,HTTPS,社交,0
295,1,2024-11-22 10:11:36,2024-11-22 10:43:36,1920,95968,767748,10.247.183.11,coursera.org,97.38.73.131,HTTPS,学习,0
296,1,2024-11-22 22:48:31,2024-11-23 00:12:31,5040,38651,579775,10.119.21.172,coursera.org,160.210.6.68,HTTPS,学习,0
297,1,2024-11-22 16:33:58,2024-11-22 17:56:58,4980,258316,4649703,10.23.20.252,youtube.com,21.86.210.88,HTTPS,休闲,0
298,1,2024-10-27 12:06:45,2024-10-27 12:14:45,480,26356,316281,10.134.89.97,weixin.qq.com,223.32.142.101,HTTPS,社交,0
299,1,2024-10-27 07:23:37,2024-10-27 07:54:37,1860,26800,428805,10.114.207.91,sohu.com,76.185.41.221,HTTPS,新闻,0
300,1,2024-10-27 06:31:50,2024-10-27 07:19:50,2880,940264,3761058,10.71.225.43,netflix.com,78.110.137.50,HTTPS,休闲,0
301,1,2024-10-24 14:04:32,2024-10-24 14:59:32,3300,105197,946779,10.80.185.155,sina.com.cn,83.13.12.81,HTTPS,新闻,0
302,1,2024-10-24 08:42:14,2024-10-24 08:52:14,600,51872,363105,10.246.245.123,weibo.com,157.7.246.14,HTTPS,社交,0
303,1,2024-11-25 18:37:10,2024-11-25 20:04:10,5220,278780,1393903,10.65.82.35,qq.com,201.36.107.162,HTTPS,社交,0
304,1,2024-12-13 05:02:57,2024-12-13 05:32:57,1800,45642,410786,10.132.92.133,ieee.org,164.130.98.230,HTTPS,学习,0
305,1,2024-12-13 23:36:40,2024-12-14 00:35:40,3540,128248,1667230,10.43.110.115,tencent.com,169.223.53.200,HTTPS,休闲,0
306,1,2024-12-13 16:30:55,2024-12-13 17:01:55,1860,23974,407575,10.73.93.160,ieee.org,57.98.59.63,HTTPS,学习,0
307,1,2024-12-13 08:16:10,2024-12-13 09:24:10,4080,227153,1362922,10.117.193.99,ieee.org,151.208.248.244,HTTPS,学习,0
308,1,2024-11-13 12:06:01,2024-11-13 12:49:01,2580,29610,503386,10.76.49.46,coursera.org,16.53.238.118,HTTPS,学习,0
309,1,2024-11-13 09:57:39,2024-11-13 10:38:39,2460,84058,588413,10.47.246.169,douban.com,177.121.251.208,HTTPS,社交,0
310,1,2024-11-13 22:57:38,2024-11-13 23:16:38,1140,108798,1849574,10.215.189.224,youtube.com,118.78.31.135,HTTPS,休闲,0
311,1,2024-11-13 19:44:33,2024-11-13 20:16:33,1920,22269,423126,10.195.179.151,icourse163.org,81.88.217.66,HTTPS,学习,0
312,1,2025-01-14 19:06:27,2025-01-14 21:50:27,9840,190353,2093890,10.42.145.154,dangdang.com,151.226.212.165,HTTPS,购物,0
313,1,2025-01-14 09:26:16,2025-01-14 09:39:16,780,30826,123308,10.60.3.97,zhihu.com,84.9.184.126,HTTPS,社交,0
314,1,2025-01-14 07:44:51,2025-01-14 09:46:51,7320,383796,2686574,10.79.218.167,qq.com,164.227.121.41,HTTPS,社交,0
315,1,2024-11-24 14:16:16,2024-11-24 14:58:16,2520,96329,1444948,10.141.203.194,docker.com,75.50.213.117,HTTPS,其他,0
316,1,2024-11-24 20:26:35,2024-11-24 21:12:35,2760,114177,1712670,10.247.129.254,qq.com,136.204.182.41,HTTPS,社交,0
317,1,2024-11-28 14:36:22,2024-11-28 15:05:22,1740,138179,967259,10.117.228.201,weixin.qq.com,64.204.95.51,HTTPS,社交,0
318,1,2024-11-28 00:06:13,2024-11-28 00:42:13,2160,181512,2541178,10.26.82.100,youtube.com,26.77.135.157,HTTPS,休闲,0
319,1,2024-11-28 13:51:05,2024-11-28 15:49:05,7080,66501,1130517,10.45.32.68,icourse163.org,74.160.243.62,HTTPS,学习,0
320,1,2024-11-28 14:23:05,2024-11-28 14:39:05,960,28728,459648,10.146.29.243,youtube.com,194.53.85.30,HTTPS,休闲,0
321,1,2024-11-28 13:40:31,2024-11-28 15:43:31,7380,87226,1133943,10.99.17.201,coursera.org,135.93.92.181,HTTPS,学习,0
322,1,2024-10-15 02:32:33,2024-10-15 03:46:33,4440,651406,3257030,10.184.122.168,tencent.com,113.153.160.98,HTTPS,休闲,0
323,1,2024-10-15 13:10:05,2024-10-15 14:55:05,6300,120929,1813936,10.202.207.151,icourse163.org,85.165.148.19,HTTPS,学习,0
324,1,2024-10-15 18:33:00,2024-10-15 18:40:00,420,19287,250741,10.178.177.247,youtube.com,187.175.130.0,HTTPS,休闲,0
325,1,2024-10-15 21:14:38,2024-10-15 21:41:38,1620,31738,507824,10.2.133.45,weixin.qq.com,72.172.145.200,HTTPS,社交,0
326,1,2024-09-29 15:32:06,2024-09-29 16:17:06,2700,42610,553930,10.174.59.206,wiley.com,188.134.109.61,HTTPS,学习,0
327,1,2024-09-29 11:16:56,2024-09-29 12:28:56,4320,563358,6760306,10.226.193.145,tencent.com,179.27.58.12,HTTPS,休闲,0
328,1,2024-09-29 12:49:15,2024-09-29 13:09:15,1200,41948,755074,10.235.14.124,douban.com,208.137.68.250,HTTPS,社交,0
329,1,2024-11-21 09:16:04,2024-11-21 09:31:04,900,24997,274969,10.117.161.106,icourse163.org,14.73.143.196,HTTPS,学习,0
330,1,2024-11-21 19:33:34,2024-11-21 20:24:34,3060,104090,1249081,10.127.147.24,netflix.com,45.79.155.30,HTTPS,休闲,0
331,1,2024-11-21 17:43:47,2024-11-21 19:24:47,6060,95646,860815,10.243.160.91,wiley.com,106.213.74.104,HTTPS,学习,0
332,1,2024-11-07 23:57:36,2024-11-08 00:28:36,1860,50846,508466,10.255.102.61,qq.com,97.17.150.177,HTTPS,社交,0
333,1,2024-11-20 14:55:16,2024-11-20 15:07:16,720,16448,180931,10.182.79.200,qq.com,59.149.151.56,HTTPS,社交,0
334,1,2024-11-20 11:07:58,2024-11-20 11:26:58,1140,16069,305320,10.3.21.218,weibo.com,115.224.122.205,HTTPS,社交,0
335,1,2024-11-20 14:23:39,2024-11-20 14:42:39,1140,39638,475656,10.251.93.253,sohu.com,142.152.233.116,HTTPS,新闻,0
336,1,2024-11-20 15:17:25,2024-11-20 15:58:25,2460,123151,985211,10.27.216.123,zhihu.com,51.77.65.248,HTTPS,社交,0
337,1,2024-12-24 02:02:32,2024-12-24 03:30:32,5280,130239,1172156,10.234.61.179,ieee.org,108.107.42.244,HTTPS,学习,0
338,1,2024-12-24 10:44:00,2024-12-24 12:45:00,7260,189459,3031347,10.51.166.93,netflix.com,190.204.188.112,HTTPS,休闲,0
339,1,2024-12-24 17:55:16,2024-12-24 18:37:16,2520,157721,1734933,10.137.241.246,tencent.com,221.85.53.56,HTTPS,休闲,0
340,1,2024-12-24 19:21:23,2024-12-24 19:54:23,1980,34877,348770,10.214.190.94,ieee.org,168.2.17.52,HTTPS,学习,0
341,1,2024-11-06 19:17:28,2024-11-06 19:26:28,540,9256,101827,10.51.138.206,wiley.com,118.68.168.205,HTTPS,学习,0
342,1,2024-11-06 06:35:27,2024-11-06 07:26:27,3060,69578,556628,10.242.4.46,coursera.org,79.169.67.182,HTTPS,学习,0
343,1,2024-11-06 09:31:08,2024-11-06 09:44:08,780,34088,477244,10.249.153.65,sohu.com,133.12.216.94,HTTPS,新闻,0
344,1,2024-11-06 06:54:36,2024-11-06 07:12:36,1080,46818,421366,10.30.110.209,tencent.com,128.58.30.117,HTTPS,休闲,0
345,1,2024-11-06 06:30:53,2024-11-06 06:50:53,1200,42915,600820,10.133.184.93,netflix.com,221.249.93.225,HTTPS,休闲,0
346,1,2025-01-03 23:35:59,2025-01-04 00:33:59,3480,67420,1146154,10.62.179.223,zhihu.com,93.233.61.80,HTTPS,社交,0
347,1,2025-01-03 17:12:36,2025-01-03 17:38:36,1560,121378,1092411,10.145.181.84,zhihu.com,34.233.17.161,HTTPS,社交,0
348,1,2025-01-03 17:31:49,2025-01-03 19:42:49,7860,210740,3371843,10.146.237.162,ieee.org,96.90.86.176,HTTPS,学习,0
349,1,2025-01-03 08:55:10,2025-01-03 09:09:10,840,21943,351101,10.36.40.42,stackoverflow.com,76.240.2.186,HTTPS,其他,0
350,1,2025-01-03 06:14:20,2025-01-03 07:08:20,3240,269848,3238176,10.202.138.228,netflix.com,49.160.172.60,HTTPS,休闲,0
351,1,2024-09-01 08:49:55,2024-09-01 10:16:55,5220,340950,6137100,10.211.85.48,iqiyi.com,25.216.112.114,HTTPS,休闲,0
352,1,2024-09-01 18:08:46,2024-09-01 18:45:46,2220,139056,834341,10.107.85.102,weibo.com,72.44.124.249,HTTPS,社交,0
353,1,2024-09-01 20:06:04,2024-09-01 20:42:04,2160,154899,619599,10.203.42.27,icourse163.org,34.177.217.149,HTTPS,学习,0
354,1,2024-09-01 19:39:09,2024-09-01 20:08:09,1740,28810,460964,10.158.117.64,163.com,89.133.13.9,HTTPS,新闻,0
355,1,2024-09-01 12:28:40,2024-09-01 12:45:40,1020,10560,95040,10.14.17.170,cnki.net,218.90.132.85,HTTPS,学习,0
356,1,2024-09-01 23:55:58,2024-09-02 00:06:58,660,12605,226901,10.139.227.35,cnki.net,175.14.142.74,HTTPS,学习,0
357,1,2024-12-28 16:11:37,2024-12-28 16:43:37,1920,68934,1171888,10.158.177.124,zhihu.com,86.35.87.91,HTTPS,社交,0
358,1,2024-12-28 21:14:51,2024-12-28 22:18:51,3840,57466,861990,10.211.133.40,docker.com,103.18.79.207,HTTPS,其他,0
359,1,2024-12-28 22:00:00,2024-12-28 22:35:00,2100,387583,3100669,10.176.146.121,netflix.com,202.74.255.188,HTTPS,休闲,0
360,1,2024-09-12 08:00:44,2024-09-12 08:30:44,1800,153322,2913136,10.153.4.197,tencent.com,216.196.153.181,HTTPS,休闲,0
361,1,2024-09-12 12:51:18,2024-09-12 13:25:18,2040,61014,915213,10.96.210.226,douban.com,220.115.225.71,HTTPS,社交,0
362,1,2024-09-12 07:27:25,2024-09-12 08:04:25,2220,36740,587853,10.193.112.68,ifeng.com,222.71.132.83,HTTPS,新闻,0
363,1,2024-09-12 22:27:40,2024-09-13 02:24:40,14220,431009,5172113,10.145.137.106,baidu.com,111.236.111.206,HTTPS,新闻,0
364,1,2024-09-12 08:54:04,2024-09-12 09:20:04,1560,45112,315790,10.233.231.70,qq.com,81.18.57.16,HTTPS,社交,0
365,1,2024-09-12 13:31:12,2024-09-12 13:55:12,1440,161472,807361,10.11.95.249,tencent.com,116.80.211.126,HTTPS,休闲,0
366,1,2024-09-23 23:18:17,2024-09-23 23:32:17,840,33481,133924,10.119.46.39,icourse163.org,219.39.43.251,HTTPS,学习,0
367,1,2024-09-04 07:31:13,2024-09-04 07:43:13,720,35023,665440,10.190.237.179,bilibili.com,15.49.138.171,HTTPS,休闲,0
368,1,2024-09-04 18:21:05,2024-09-04 19:14:05,3180,35284,564546,10.36.240.47,weibo.com,212.39.242.93,HTTPS,社交,0
369,1,2024-09-04 06:57:53,2024-09-04 07:24:53,1620,97307,389232,10.62.127.99,coursera.org,186.66.113.231,HTTPS,学习,0
370,1,2024-09-04 23:15:47,2024-09-05 01:04:47,6540,66303,464122,10.106.242.100,wiley.com,145.22.86.250,HTTPS,学习,0
371,2,2024-11-22 10:26:41,2024-11-22 10:46:41,1200,52756,316536,10.22.66.46,wikipedia.org,14.245.56.7,HTTPS,其他,0
372,2,2024-10-11 23:12:06,2024-10-11 23:37:06,1500,259176,1295883,10.198.250.135,bilibili.com,212.126.14.110,HTTPS,休闲,0
373,2,2024-09-11 22:44:37,2024-09-11 22:55:37,660,6945,76406,10.36.6.239,ieee.org,14.26.58.158,HTTPS,学习,0
374,2,2024-09-11 14:41:31,2024-09-11 15:08:31,1620,138731,693658,10.184.212.211,youtube.com,80.21.85.196,HTTPS,休闲,0
375,2,2024-09-11 20:50:45,2024-09-11 21:10:45,1200,26412,316955,10.20.36.214,163.com,186.87.112.243,HTTPS,新闻,0
376,2,2024-09-11 10:04:13,2024-09-11 10:08:13,240,4347,47817,10.197.97.50,cnki.net,150.82.209.105,HTTPS,学习,0
377,2,2024-09-11 07:42:15,2024-09-11 07:52:15,600,45348,408141,10.212.54.197,zhihu.com,130.252.197.78,HTTPS,社交,0
378,2,2024-11-04 15:22:43,2024-11-04 16:00:43,2280,180073,3061242,10.53.85.203,tencent.com,208.66.61.53,HTTPS,休闲,0
379,2,2024-11-04 06:35:25,2024-11-04 06:47:25,720,38825,349430,10.226.180.232,sina.com.cn,221.82.30.187,HTTPS,新闻,0
